826	1960	79
4368	1960	76
4389	1960	98
5653	1960	89
124	1960	55
128	1960	75
4679	1960	36
2210	1960	65
2938	1960	99
4405	1960	83
2700	1960	63
2469	1960	62
696	1960	35
4554	1960	74
3551	1961	75
3732	1961	30
5570	1961	53
3724	1961	7
5546	1961	10
4776	1961	27
3989	1961	86
3746	1961	77
5575	1961	47
4914	1961	78
4861	1961	58
3319	1961	84
4898	1961	50
367	1961	66
328	1961	35
3791	1961	9
1580	1961	62
3344	1961	6
4037	1961	97
4954	1961	69
388	1961	67
5543	1961	72
4946	1961	42
1235	1961	28
1402	1961	17
3968	1961	13
1713	1961	88
4030	1961	54
3961	1961	5
1150	1961	79
297	1961	76
3780	1961	31
5379	1961	8
348	1961	44
3516	1961	29
3975	1961	20
3709	1961	100
1161	1961	36
4157	1961	24
1808	1961	68
3960	1961	46
1300	1961	91
3535	1961	60
338	1961	96
4876	1961	83
1000	1961	41
4681	1961	25
4564	1961	61
4563	1961	95
5640	1961	99
3174	1961	3
2422	1961	74
4712	1961	70
716	1961	11
4374	1961	63
537	1961	87
977	1961	4
2761	1961	15
5067	1961	23
717	1961	33
4510	1961	51
5432	1961	18
3118	1961	81
2368	1961	92
5614	1961	56
2206	1961	52
5454	1961	32
113	1961	26
577	1961	73
4350	1961	64
3205	1961	90
5502	1961	16
2137	1961	2
588	1961	40
2847	1961	94
5508	1961	38
2827	1961	82
2066	1961	48
2896	1961	39
4565	1961	12
3170	1961	55
1956	1961	19
1881	1961	49
1063	1961	14
1884	1961	45
2560	1961	65
5018	1961	85
5527	1961	37
11	1961	43
5045	1961	1
5599	1961	93
3253	1961	21
653	1961	80
3239	1961	98
3945	1961	89
5231	1961	57
2199	1961	34
3233	1961	59
668	1961	22
24	1961	71
4844	1962	9
4434	1962	1
4829	1962	5
4879	1962	39
642	1962	26
5121	1962	23
3693	1962	27
4625	1962	84
5120	1962	89
3802	1962	28
117	1962	46
1565	1962	82
837	1962	69
5118	1962	88
5116	1962	38
133	1962	83
1299	1962	13
3939	1962	4
3657	1962	87
3656	1962	25
5368	1962	50
6	1962	96
5237	1962	91
5198	1962	75
655	1962	15
2540	1962	18
3885	1962	59
742	1962	57
1271	1962	65
4849	1962	12
2617	1962	6
4508	1962	100
2618	1962	56
5184	1962	72
2359	1962	94
2346	1962	93
383	1962	44
2819	1962	8
2438	1962	98
2830	1962	68
2315	1962	99
4848	1962	24
31	1962	63
2889	1962	86
1371	1962	73
5596	1962	64
2187	1962	42
980	1962	47
5423	1962	95
3449	1962	33
3182	1962	21
4145	1962	22
1748	1962	53
4146	1962	55
1741	1962	90
190	1962	48
3139	1962	3
4120	1962	30
4041	1962	29
1708	1962	20
4280	1962	10
4136	1962	78
3501	1962	81
5056	1962	97
4256	1962	66
5530	1962	16
1059	1962	79
1057	1962	32
1893	1962	80
247	1962	37
5666	1962	71
4754	1962	7
4235	1962	17
1820	1962	52
1937	1962	11
5594	1962	70
3234	1962	60
4168	1962	49
4166	1962	58
4250	1962	51
172	1962	61
4612	1962	77
3633	1962	35
3058	1962	41
4791	1962	19
3009	1962	76
2998	1962	34
3064	1962	67
1162	1962	31
4354	1962	45
5702	1962	43
923	1962	36
5094	1962	40
3615	1962	14
3644	1962	74
4341	1962	92
4908	1962	62
3611	1962	85
5612	1962	54
2101	1962	2
889	1963	83
4179	1963	86
766	1963	39
1309	1963	31
4600	1963	82
572	1963	24
1077	1963	97
4414	1963	41
1048	1963	37
1071	1963	27
1065	1963	62
3946	1963	32
5342	1963	65
4581	1963	81
4268	1963	11
461	1963	35
4506	1963	22
5604	1963	25
4768	1963	38
4509	1963	1
970	1963	43
1147	1963	84
4811	1963	90
740	1963	8
4646	1963	77
4474	1963	10
4467	1963	40
590	1963	42
589	1963	5
582	1963	13
702	1963	45
4343	1963	36
4783	1963	67
1208	1963	68
1248	1963	76
995	1963	46
4703	1963	2
3983	1963	57
5122	1963	44
5228	1963	18
5542	1963	93
3154	1963	53
3136	1963	92
5689	1963	17
4953	1963	59
3134	1963	96
3160	1963	48
3526	1963	87
1677	1963	80
3117	1963	66
5510	1963	14
3588	1963	33
2100	1963	51
3593	1963	54
2624	1963	72
2658	1963	70
316	1963	78
2476	1963	49
42	1963	58
3296	1963	9
2439	1963	30
5695	1963	56
1923	1963	100
1883	1963	34
1882	1963	71
2304	1963	20
1751	1963	99
1859	1963	26
1933	1963	6
1833	1963	4
3236	1963	50
2265	1963	55
3217	1963	19
2010	1963	91
4973	1963	73
2463	1963	29
3614	1963	79
5179	1963	64
1496	1963	47
1465	1963	7
3765	1963	12
1485	1963	89
3628	1963	95
1497	1963	74
2964	1963	52
390	1963	60
2553	1963	85
5112	1963	98
5232	1963	28
3859	1963	3
147	1963	94
1547	1963	63
3750	1963	61
2215	1963	15
3884	1963	69
5256	1963	75
2565	1963	23
5491	1963	16
3685	1963	21
2899	1963	88
4823	1964	44
110	1964	13
2275	1964	82
1024	1964	83
2216	1964	73
1021	1964	17
1926	1964	43
1940	1964	88
835	1964	62
2243	1964	95
5115	1964	40
5298	1964	8
4719	1964	51
3223	1964	86
132	1964	50
107	1964	96
734	1964	52
921	1964	84
2384	1964	81
5444	1964	42
556	1964	45
2144	1964	5
3010	1964	19
4513	1964	22
5337	1964	77
3005	1964	14
2891	1964	61
887	1964	29
5511	1964	35
811	1964	21
145	1964	30
4507	1964	76
4699	1964	78
2785	1964	69
2972	1964	99
2035	1964	89
5616	1964	36
3159	1964	41
4401	1964	94
1037	1964	25
4822	1964	80
3295	1964	46
4057	1964	63
321	1964	72
1224	1964	87
3652	1964	11
2295	1964	1
4894	1964	98
1568	1964	39
2601	1964	12
1564	1964	70
3707	1964	16
2539	1964	27
19	1964	65
1503	1964	66
5154	1964	20
5230	1964	37
4859	1964	71
2803	1964	34
435	1964	97
378	1964	57
386	1964	33
3788	1964	24
638	1964	26
3838	1964	53
1372	1964	6
5239	1964	90
3934	1964	75
2575	1964	74
3594	1964	60
5146	1964	47
1194	1964	49
2888	1964	18
5010	1964	67
1054	1964	28
2757	1964	9
1885	1964	3
713	1964	54
3306	1964	7
4737	1964	38
5418	1964	10
3361	1964	58
1088	1964	59
1812	1964	31
1809	1964	93
4750	1964	48
3365	1964	100
2684	1964	56
1128	1964	15
39	1964	85
1137	1964	91
484	1964	64
4126	1964	2
1144	1964	55
3497	1964	4
4108	1964	92
1668	1964	23
762	1964	68
5643	1964	79
1193	1964	32
2349	1965	23
760	1965	8
2708	1965	12
2392	1965	42
2771	1965	71
2768	1965	87
2402	1965	97
720	1965	49
2767	1965	94
2686	1965	99
2667	1965	56
2657	1965	44
4571	1965	91
2533	1965	73
5292	1965	86
2589	1965	83
2372	1965	46
2331	1965	58
1964	1965	14
786	1965	26
3469	1965	68
1132	1965	89
4133	1965	65
1694	1965	51
1681	1965	50
3578	1965	93
4091	1965	66
1182	1965	77
5549	1965	1
1571	1965	34
5540	1965	67
5355	1965	63
5580	1965	27
1259	1965	52
1264	1965	6
4000	1965	59
1455	1965	43
3824	1965	32
3825	1965	76
1319	1965	55
1350	1965	29
5366	1965	28
1507	1965	48
771	1965	24
1784	1965	30
1845	1965	69
2875	1965	41
2280	1965	92
792	1965	54
2898	1965	81
4428	1965	20
2200	1965	80
2193	1965	36
2156	1965	16
3012	1965	70
2151	1965	75
4161	1965	15
2094	1965	2
2071	1965	40
2045	1965	100
979	1965	9
1974	1965	85
3271	1965	25
3274	1965	19
1890	1965	7
1889	1965	11
3304	1965	10
4196	1965	22
928	1965	61
3619	1965	33
2571	1965	64
4821	1965	45
4924	1965	17
5690	1965	84
4745	1965	88
4742	1965	39
5693	1965	5
5003	1965	60
5035	1965	79
208	1965	90
4778	1965	35
200	1965	62
5079	1965	82
4685	1965	98
4680	1965	13
5654	1965	57
139	1965	47
4664	1965	18
5152	1965	21
5657	1965	4
5070	1965	95
4619	1965	74
4971	1965	31
391	1965	53
380	1965	38
372	1965	72
10	1965	3
410	1965	37
4804	1965	96
4842	1965	78
2141	1966	89
914	1966	28
5609	1966	21
2077	1966	42
442	1966	10
2060	1966	91
5510	1966	55
186	1966	39
4321	1966	64
3168	1966	69
2001	1966	44
1991	1966	50
978	1966	45
5577	1966	90
5603	1966	13
3220	1966	24
3793	1966	74
3807	1966	5
4798	1966	63
562	1966	83
4488	1966	14
1328	1966	41
5183	1966	51
4479	1966	35
84	1966	95
2850	1966	16
5718	1966	92
2862	1966	17
96	1966	2
4435	1966	8
109	1966	20
824	1966	7
827	1966	68
140	1966	100
5563	1966	97
2992	1966	70
3003	1966	62
3826	1966	25
5323	1966	3
1023	1966	85
4226	1966	53
3490	1966	78
4944	1966	98
1707	1966	11
4137	1966	87
1672	1966	71
481	1966	58
5279	1966	49
4111	1966	93
450	1966	73
4770	1966	88
3764	1966	56
4900	1966	6
1202	1966	67
453	1966	60
3725	1966	18
4056	1966	15
4048	1966	47
360	1966	29
3623	1966	57
387	1966	86
1107	1966	43
1746	1966	99
4993	1966	32
5532	1966	79
448	1966	52
3330	1966	37
1042	1966	38
251	1966	65
255	1966	94
3349	1966	72
3468	1966	84
2383	1966	36
5409	1966	31
3418	1966	59
1082	1966	96
1765	1966	75
1475	1966	82
5557	1966	19
1091	1966	48
5593	1966	80
1788	1966	30
4492	1966	22
3613	1966	34
5225	1966	27
2652	1966	61
4544	1966	81
616	1966	26
4542	1966	46
2752	1966	77
699	1966	33
62	1966	54
5488	1966	40
2398	1966	76
41	1966	12
2763	1966	4
2442	1966	66
718	1966	1
2699	1966	9
618	1966	23
4337	1967	19
4674	1967	83
4336	1967	67
852	1967	71
4726	1967	29
332	1967	21
3846	1967	13
1557	1967	73
2614	1967	36
2235	1967	75
1406	1967	18
722	1967	61
179	1967	87
115	1967	60
2255	1967	88
2259	1967	12
2704	1967	16
2542	1967	25
5312	1967	58
1761	1967	72
4805	1967	49
3483	1967	3
4621	1967	76
3990	1967	48
3836	1967	31
5009	1967	1
4933	1967	52
1896	1967	89
5507	1967	4
893	1967	22
3509	1967	42
2155	1967	37
5445	1967	81
2108	1967	91
231	1967	30
4543	1967	17
3299	1967	46
2163	1967	93
141	1967	38
5675	1967	56
1762	1967	9
1502	1967	27
874	1967	15
2090	1967	98
1909	1967	80
2498	1967	23
866	1967	77
3831	1967	41
4748	1967	2
2989	1967	26
3696	1967	74
516	1967	82
1239	1967	39
4132	1967	78
4897	1967	50
1044	1967	94
4888	1967	40
376	1967	59
1616	1967	34
3704	1967	43
3166	1967	51
4641	1967	100
192	1967	44
2843	1967	70
1354	1967	90
4257	1967	84
3650	1967	55
2894	1967	92
1062	1967	62
1583	1967	57
4277	1967	85
1630	1967	68
2809	1967	69
1629	1967	28
5181	1967	47
3387	1967	20
778	1967	64
2400	1967	5
4290	1967	33
3187	1967	96
2301	1967	14
3947	1967	24
1542	1967	66
4308	1967	7
97	1967	79
377	1967	95
2886	1967	11
1211	1967	99
2411	1967	54
2024	1967	63
1640	1967	86
5713	1967	32
758	1967	10
1793	1967	8
45	1967	53
4193	1967	45
36	1967	65
678	1967	35
2860	1967	6
1752	1967	97
32	1968	42
3276	1968	9
4535	1968	84
3083	1968	51
1963	1968	37
714	1968	86
1899	1968	92
2452	1968	85
4713	1968	69
5699	1968	15
4013	1968	90
1010	1968	20
3675	1968	96
1467	1968	39
4955	1968	30
185	1968	57
940	1968	32
1925	1968	1
1939	1968	99
1742	1968	18
3447	1968	67
3232	1968	13
971	1968	16
3673	1968	55
4338	1968	65
1750	1968	47
2064	1968	61
4154	1968	75
2632	1968	50
625	1968	63
3179	1968	19
1992	1968	3
30	1968	46
3094	1968	62
4027	1968	89
622	1968	31
3692	1968	41
4363	1968	26
5534	1968	79
4927	1968	7
2246	1968	93
4042	1968	95
1068	1968	66
2256	1968	68
3603	1968	73
400	1968	83
4517	1968	97
4669	1968	29
4215	1968	70
4425	1968	17
4198	1968	33
2890	1968	12
3851	1968	78
1804	1968	11
3655	1968	5
2750	1968	34
4767	1968	91
2859	1968	52
4988	1968	87
5627	1968	77
4734	1968	21
513	1968	98
2504	1968	71
3378	1968	100
4976	1968	10
1636	1968	45
2313	1968	22
2319	1968	72
100	1968	35
5717	1968	38
845	1968	43
2739	1968	23
3044	1968	2
3808	1968	49
2623	1968	25
1886	1968	14
2158	1968	58
4760	1968	36
1687	1968	74
29	1968	4
5446	1968	81
1326	1968	80
5096	1968	24
4912	1968	94
52	1968	48
4484	1968	56
4583	1968	54
4493	1968	6
2213	1968	53
2419	1968	59
4845	1968	76
2747	1968	60
2978	1968	27
5670	1968	82
4222	1968	44
4396	1968	64
2988	1968	40
302	1968	28
1136	1968	88
4722	1968	8
353	1969	53
3719	1969	77
5050	1969	49
1772	1969	13
3242	1969	50
5382	1969	71
1821	1969	58
4989	1969	63
3347	1969	97
3297	1969	32
2489	1969	35
2776	1969	52
3251	1969	68
4996	1969	39
3270	1969	95
5694	1969	45
4243	1969	76
5025	1969	14
3760	1969	19
1749	1969	31
981	1969	12
3499	1969	82
2604	1969	23
102	1969	36
1647	1969	61
4515	1969	18
4926	1969	64
2901	1969	41
2418	1969	51
399	1969	92
5113	1969	69
2503	1969	67
1145	1969	47
333	1969	2
2976	1969	42
1572	1969	79
2170	1969	88
5059	1969	54
5325	1969	20
1569	1969	59
3573	1969	38
4662	1969	72
4925	1969	84
5707	1969	91
1314	1969	33
1585	1969	25
1609	1969	16
2371	1969	60
2769	1969	96
2370	1969	87
3948	1969	78
2348	1969	8
563	1969	66
1628	1969	89
5651	1969	80
4469	1969	1
2327	1969	48
3963	1969	57
1378	1969	73
5306	1969	40
1381	1969	5
430	1969	24
4902	1969	44
3008	1969	94
871	1969	65
885	1969	85
1117	1969	6
2497	1969	26
2068	1969	30
2556	1969	55
3489	1969	93
392	1969	37
4335	1969	98
685	1969	9
1710	1969	43
382	1969	34
1743	1969	17
3778	1969	46
960	1969	10
2007	1969	7
4910	1969	70
1999	1969	99
1996	1969	4
5060	1969	81
4309	1969	83
4942	1969	56
4692	1969	75
2584	1969	21
395	1969	28
729	1969	62
4526	1969	22
3025	1969	15
1688	1969	29
3519	1969	11
4360	1969	27
2092	1969	3
4875	1969	74
1783	1969	90
4529	1969	100
3800	1969	86
4747	1970	80
1607	1970	8
2507	1970	54
341	1970	66
1655	1970	39
3438	1970	70
4762	1970	16
339	1970	93
1627	1970	86
2496	1970	53
1753	1970	30
1763	1970	68
4757	1970	41
282	1970	3
34	1970	2
5547	1970	94
3476	1970	21
1092	1970	71
4640	1970	19
4872	1970	72
2946	1970	96
4419	1970	58
2954	1970	36
4675	1970	82
2982	1970	40
5097	1970	51
3832	1970	43
146	1970	15
2997	1970	50
1404	1970	57
2174	1970	75
883	1970	90
888	1970	48
3047	1970	25
4361	1970	22
3050	1970	63
4359	1970	20
5436	1970	26
4190	1970	31
3796	1970	37
5254	1970	5
13	1970	55
2923	1970	52
1395	1970	69
2574	1970	99
2774	1970	23
2780	1970	87
763	1970	18
75	1970	61
1311	1970	56
2802	1970	9
5194	1970	85
2347	1970	95
3864	1970	32
5180	1970	88
2338	1970	7
5166	1970	64
5304	1970	65
4837	1970	98
798	1970	49
5197	1970	33
2297	1970	79
1387	1970	12
2287	1970	28
5176	1970	73
441	1970	24
3081	1970	81
3107	1970	59
1957	1970	14
5522	1970	92
4259	1970	42
3104	1970	13
5222	1970	97
1935	1970	44
661	1970	1
3209	1970	78
3763	1970	91
3289	1970	62
1509	1970	77
2513	1970	34
1825	1970	46
4977	1970	47
2626	1970	29
4736	1970	60
219	1970	27
4806	1970	45
3643	1970	35
4293	1970	84
5066	1970	89
4317	1970	38
444	1970	10
1471	1970	67
942	1970	17
3119	1970	11
17	1970	74
3792	1970	4
723	1970	100
5576	1970	83
178	1970	6
2588	1970	76
667	1971	65
1183	1971	93
1206	1971	42
1313	1971	68
4784	1971	20
1267	1971	54
3794	1971	37
1559	1971	75
4867	1971	92
3936	1971	41
2621	1971	1
3761	1971	55
662	1971	52
5359	1971	21
3881	1971	97
4883	1971	89
3867	1971	99
2582	1971	3
3775	1971	33
5585	1971	51
5375	1971	46
1500	1971	35
2535	1971	43
4501	1971	30
2506	1971	6
2724	1971	10
2078	1971	91
2445	1971	76
5069	1971	15
3121	1971	86
182	1971	23
4324	1971	100
3148	1971	11
2027	1971	5
3089	1971	2
3151	1971	59
2453	1971	38
4539	1971	96
3264	1971	17
3266	1971	44
4244	1971	14
1901	1971	95
1897	1971	83
1888	1971	36
5001	1971	12
5065	1971	85
4999	1971	87
5261	1971	78
2118	1971	50
4500	1971	26
2316	1971	88
5249	1971	13
5493	1971	73
2851	1971	69
4660	1971	47
5153	1971	22
2414	1971	27
829	1971	34
4349	1971	49
833	1971	71
2217	1971	45
4412	1971	70
2984	1971	94
4394	1971	57
2426	1971	61
2180	1971	66
2168	1971	81
2440	1971	90
4528	1971	58
2931	1971	82
4547	1971	32
3165	1971	62
4632	1971	29
4191	1971	24
38	1971	72
1769	1971	39
2656	1971	9
1759	1971	77
275	1971	80
5405	1971	74
5691	1971	16
285	1971	28
4144	1971	25
4139	1971	64
3521	1971	4
1135	1971	19
1676	1971	7
3533	1971	98
680	1971	18
3550	1971	63
1152	1971	53
312	1971	60
4575	1971	8
5548	1971	79
504	1971	56
5536	1971	84
2462	1971	48
3374	1971	40
3375	1971	67
3343	1971	31
187	1972	84
5241	1972	98
1579	1972	46
1386	1972	52
3300	1972	15
5201	1972	94
104	1972	70
112	1972	27
253	1972	2
3372	1972	73
2245	1972	88
3738	1972	83
3743	1972	30
2940	1972	24
4866	1972	62
1374	1972	29
317	1972	72
2389	1972	59
3942	1972	91
5188	1972	78
2781	1972	60
2789	1972	7
405	1972	35
2355	1972	19
2324	1972	97
3916	1972	41
1617	1972	99
3913	1972	40
2845	1972	11
3598	1972	22
2325	1972	93
2947	1972	54
1675	1972	33
4871	1972	81
3400	1972	14
1594	1972	56
22	1972	31
2011	1972	69
384	1972	95
2034	1972	25
3406	1972	32
1976	1972	50
1530	1972	82
3729	1972	100
16	1972	16
2715	1972	74
3731	1972	28
2069	1972	65
5426	1972	58
3770	1972	67
5033	1972	34
3247	1972	44
5526	1972	4
2494	1972	53
1848	1972	17
280	1972	3
3488	1972	13
394	1972	8
2160	1972	6
3252	1972	57
3255	1972	89
1427	1972	79
2636	1972	51
2620	1972	71
2089	1972	47
5074	1972	80
4607	1972	85
4225	1972	23
1148	1972	92
4040	1972	87
698	1972	48
5615	1972	68
634	1972	9
527	1972	18
4325	1972	26
998	1972	10
862	1972	66
567	1972	63
1209	1972	86
846	1972	49
1293	1972	77
839	1972	45
4710	1972	1
4749	1972	21
4032	1972	43
4556	1972	64
4031	1972	75
512	1972	20
4490	1972	37
4351	1972	96
3998	1972	76
4727	1972	55
4384	1972	38
1041	1972	90
4690	1972	5
1257	1972	36
1039	1972	39
479	1972	42
635	1972	12
1040	1972	61
3647	1973	81
1589	1973	67
3027	1973	32
1560	1973	84
3618	1973	100
5500	1973	8
3678	1973	22
1563	1973	83
4422	1973	91
5497	1973	25
3801	1973	79
1447	1973	54
5712	1973	53
2369	1973	33
5578	1973	95
2362	1973	46
4025	1973	34
2833	1973	4
5582	1973	70
4448	1973	30
4785	1973	11
2900	1973	18
2907	1973	56
1173	1973	87
4874	1973	94
1526	1973	16
1532	1973	96
3695	1973	12
840	1973	72
2943	1973	41
645	1973	88
1656	1973	42
4105	1973	31
999	1973	44
1001	1973	89
4247	1973	50
1903	1973	63
1019	1973	37
5592	1973	19
1084	1973	40
1768	1973	93
1032	1973	48
1033	1973	36
1773	1973	20
3329	1973	5
3336	1973	64
505	1973	52
1069	1973	14
4974	1973	1
3357	1973	39
259	1973	90
3366	1973	45
1945	1973	62
3065	1973	27
3230	1973	38
3496	1973	57
4771	1973	28
4348	1973	97
2081	1973	58
924	1973	47
3830	1973	68
3557	1973	82
183	1973	60
4693	1973	55
3143	1973	80
3149	1973	15
1141	1973	76
961	1973	7
303	1973	85
4696	1973	51
3180	1973	49
4271	1973	77
5053	1973	10
1123	1973	73
1959	1973	69
3221	1973	92
436	1973	2
4203	1973	59
4645	1973	21
677	1973	13
2703	1973	3
3876	1973	24
5681	1973	9
3921	1973	29
1298	1973	61
4843	1973	99
5471	1973	75
3915	1973	78
2597	1973	86
2464	1973	43
5476	1973	6
2693	1973	35
5301	1973	23
2729	1973	74
2544	1973	98
1282	1973	17
4496	1973	65
4502	1973	26
608	1973	71
2762	1973	66
467	1974	94
2204	1974	83
4248	1974	44
1887	1974	53
1016	1974	5
5499	1974	93
2247	1974	76
1723	1974	72
1880	1974	82
2917	1974	45
727	1974	98
3917	1974	96
523	1974	34
5266	1974	49
464	1974	60
4886	1974	47
137	1974	89
3460	1974	37
4782	1974	46
2635	1974	12
4752	1974	6
1345	1974	62
3697	1974	65
121	1974	80
2953	1974	67
1195	1974	78
841	1974	84
5090	1974	87
3491	1974	74
550	1974	21
308	1974	25
3181	1974	13
4560	1974	7
43	1974	28
3907	1974	43
2692	1974	66
4761	1974	86
3892	1974	29
3528	1974	10
3894	1974	17
3900	1974	38
3147	1974	95
4628	1974	56
2000	1974	20
3183	1974	100
4704	1974	48
1987	1974	59
5092	1974	79
5043	1974	39
2417	1974	41
891	1974	4
4772	1974	23
3495	1974	70
3882	1974	51
5663	1974	57
2646	1974	36
3055	1974	3
4357	1974	16
3215	1974	52
5487	1974	99
2460	1974	32
3510	1974	69
2171	1974	97
2612	1974	77
3904	1974	58
2813	1974	26
2794	1974	71
1442	1974	35
4176	1974	15
2373	1974	81
3391	1974	55
4857	1974	1
3786	1974	64
602	1974	30
4825	1974	42
4741	1974	40
1035	1974	33
4486	1974	27
3305	1974	90
2344	1974	85
514	1974	9
445	1974	22
4597	1974	63
4994	1974	24
4186	1974	19
5632	1974	14
3776	1974	68
1874	1974	91
1785	1974	61
5679	1974	31
14	1974	73
4666	1974	50
3337	1974	92
4494	1974	18
1245	1974	88
5172	1974	11
5658	1974	54
1510	1974	75
4044	1974	2
4828	1974	8
4210	1975	33
3067	1975	13
433	1975	61
988	1975	70
3210	1975	91
3030	1975	1
1459	1975	27
5685	1975	48
1466	1975	30
1827	1975	18
1122	1975	80
2702	1975	78
4637	1975	10
3034	1975	24
5257	1975	26
9	1975	17
1422	1975	44
4920	1975	97
5400	1975	75
3534	1975	65
4302	1975	92
2386	1975	77
4285	1975	74
2040	1975	57
4815	1975	85
2044	1975	68
3555	1975	9
3127	1975	35
1303	1975	51
3178	1975	54
1817	1975	36
1149	1975	63
5398	1975	47
2377	1975	42
3565	1975	62
2770	1975	8
1164	1975	55
690	1975	89
5470	1975	23
3092	1975	31
1448	1975	45
3075	1975	34
2086	1975	43
5588	1975	98
925	1975	37
3569	1975	96
1441	1975	67
2376	1975	40
3566	1975	94
1424	1975	7
2638	1975	88
739	1975	81
422	1975	93
304	1975	28
2733	1975	14
3853	1975	2
4153	1975	79
5677	1975	50
1403	1975	58
605	1975	25
2935	1975	83
4858	1975	53
4670	1975	16
3705	1975	49
3706	1975	32
3671	1975	20
5591	1975	66
351	1975	19
4663	1975	59
3712	1975	56
2615	1975	11
2883	1975	41
2744	1975	60
5624	1975	84
2749	1975	22
5242	1975	52
828	1975	46
5496	1975	39
3301	1975	5
4522	1975	99
524	1975	12
2941	1975	90
3248	1975	73
1592	1975	76
1590	1975	64
1588	1975	100
2545	1975	86
503	1975	4
4087	1975	82
565	1975	15
1012	1975	69
788	1975	38
4149	1975	6
3427	1975	87
2119	1975	72
3373	1975	71
2406	1975	95
4739	1975	21
3665	1975	3
2594	1975	29
1061	1976	4
4570	1976	25
4204	1976	59
3905	1976	62
4998	1976	54
1871	1976	60
4596	1976	98
234	1976	40
5700	1976	90
3235	1976	34
2529	1976	65
4234	1976	85
5519	1976	84
1734	1976	78
3245	1976	17
4197	1976	1
4156	1976	63
1693	1976	33
27	1976	26
4135	1976	81
5647	1976	31
5667	1976	32
1064	1976	42
4173	1976	50
1080	1976	55
655	1976	91
4943	1976	69
2639	1976	94
5646	1976	22
1109	1976	97
3211	1976	19
1112	1976	3
1430	1976	79
3902	1976	96
5308	1976	58
5459	1976	86
106	1976	10
116	1976	46
1525	1976	76
3852	1976	77
4880	1976	43
4882	1976	29
2932	1976	39
4420	1976	82
3691	1976	5
5314	1976	71
5108	1976	38
1396	1976	70
2208	1976	52
2983	1976	15
2985	1976	23
2987	1976	9
2716	1976	6
1492	1976	56
3871	1976	28
2321	1976	13
373	1976	68
397	1976	89
3994	1976	11
600	1976	18
1274	1976	37
1273	1976	51
3997	1976	64
2363	1976	72
4659	1976	45
2798	1976	67
2801	1976	75
5674	1976	83
4477	1976	74
81	1976	8
4020	1976	53
2826	1976	36
2332	1976	61
2326	1976	21
603	1976	20
2832	1976	66
1487	1976	14
5220	1976	73
3224	1976	92
4365	1976	99
167	1976	12
910	1976	57
4109	1976	47
4687	1976	87
2458	1976	48
3070	1976	49
